carat,cut,color,clarity,depth,table,x,y,z,price,volume
1.51,Ideal,G,VS1,61.6,56.0,7.34,7.37,4.53,14542,245.053974
0.56,Premium,E,VS2,61.1,59.0,5.27,5.34,3.24,1552,91.17943199999999
0.53,Very Good,H,SI1,61.7,60.0,5.17,5.21,3.2,1152,86.19424000000001
1.17,Ideal,G,VS2,61.5,57.0,6.86,6.8,4.2,6139,195.9216
0.56,Ideal,J,VS2,62.0,56.0,5.27,5.31,3.28,1224,91.78653599999998
0.51,Ideal,J,VS2,61.8,57.0,5.04,5.08,3.16,1080,80.90611200000001
0.32,Very Good,G,IF,61.8,55.0,4.37,4.4,2.75,872,52.877
1.01,Premium,H,VS2,60.5,58.0,6.46,6.4,3.89,4839,160.82816
1.07,Ideal,G,VVS2,61.9,56.0,6.6,6.62,4.09,9169,178.70028
1.06,Premium,E,SI2,60.5,60.0,6.61,6.67,4.02,4652,177.236574
0.56,Ideal,F,VS2,60.8,56.0,5.33,5.3,3.23,1778,91.24427
0.58,Good,E,VS2,63.1,56.0,5.26,5.33,3.34,1758,93.63957199999999
0.41,Good,F,SI1,63.7,58.0,4.74,4.71,3.01,904,67.199454
2.07,Premium,F,SI2,60.7,59.0,8.21,8.16,4.97,18611,332.95819200000005
0.3,Good,D,VS2,64.1,57.0,4.25,4.21,2.71,608,48.48867499999999
0.77,Very Good,F,VVS1,60.2,58.0,5.93,5.97,3.58,4399,126.73951799999999
0.27,Very Good,E,VVS2,60.5,60.0,4.19,4.2,2.54,544,44.69892000000001
0.4,Good,G,SI1,63.1,56.0,4.72,4.75,2.99,655,67.0358
0.31,Premium,H,VS1,61.8,61.0,4.36,4.32,2.68,698,50.47833600000001
0.3,Premium,H,SI1,61.3,61.0,4.27,4.25,2.61,540,47.364974999999994
0.7,Very Good,E,SI1,62.9,57.0,5.6,5.66,3.54,2349,112.20384
0.42,Premium,E,SI2,58.8,60.0,4.9,4.86,2.87,838,68.34618000000002
0.3,Premium,D,SI1,58.8,57.0,4.44,4.4,2.6,662,50.79360000000001
0.34,Ideal,F,VVS2,61.8,56.0,4.49,4.47,2.77,914,55.594730999999996
1.01,Fair,E,SI2,55.2,65.0,6.78,6.67,3.71,4118,167.775846
1.16,Premium,E,VS1,58.7,58.0,6.89,6.87,4.04,8346,191.230572
0.7,Ideal,E,SI1,62.7,57.0,5.64,5.66,3.54,2614,113.005296
1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,5761,208.25446799999997
1.53,Very Good,J,VS1,62.8,59.0,7.31,7.34,4.6,8058,246.81483999999995
2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,12979,328.54494399999993
0.53,Ideal,G,VVS2,61.4,57.0,5.19,5.26,3.21,1948,87.63107400000001
0.71,Premium,E,VS2,59.0,59.0,5.78,5.88,3.44,2711,116.913216
0.47,Ideal,H,SI2,61.8,54.0,5.01,5.05,3.11,782,78.68455499999999
1.01,Very Good,H,VVS2,59.6,63.0,6.55,6.47,3.88,5684,164.42857999999998
0.32,Very Good,G,VS2,58.4,57.0,4.51,4.53,2.64,524,53.935992
1.0,Premium,F,VS1,59.2,60.0,6.53,6.48,3.58,7056,151.485552
0.41,Good,E,SI1,63.5,57.0,4.69,4.73,2.99,755,66.32926300000003
0.71,Ideal,I,VS1,62.2,54.0,5.71,5.75,3.56,2557,116.88370000000002
0.9,Fair,E,VS2,64.5,61.0,6.07,6.03,3.9,4125,142.74819
1.11,Very Good,I,SI2,61.2,61.0,6.65,6.69,4.08,3956,181.51308
1.2,Good,I,VS1,61.7,62.0,6.65,6.74,4.13,5818,185.11073000000002
0.7,Good,E,SI2,56.9,61.0,5.85,5.9,3.34,1793,115.28009999999999
0.61,Premium,H,VVS2,62.4,59.0,5.4,5.43,3.38,1827,99.10835999999999
1.05,Premium,E,SI2,62.3,56.0,6.54,6.47,4.05,4939,171.37089
1.53,Premium,I,VS1,62.4,59.0,7.3,7.34,4.57,10729,244.86974
0.31,Ideal,H,VS2,61.8,54.0,4.35,4.4,2.69,518,51.4866
1.11,Ideal,E,VVS2,62.9,55.0,6.56,6.62,4.14,11074,179.78860799999998
1.17,Ideal,F,SI1,62.2,56.0,6.73,6.71,4.18,5944,188.761694
0.4,Ideal,E,VS1,61.2,57.0,4.74,4.77,2.91,1053,65.794518
0.53,Ideal,J,SI1,61.4,56.0,5.2,5.23,3.2,1042,87.02720000000001
0.73,Premium,J,VS2,62.8,58.0,5.77,5.71,3.6,1654,118.60812
0.59,Very Good,I,SI1,62.8,59.0,5.34,5.36,3.36,1109,96.17126400000001
0.72,Very Good,E,SI1,62.0,57.0,5.73,5.76,3.56,2562,117.49708800000002
0.3,Very Good,J,VS1,62.4,58.0,4.26,4.3,2.67,394,48.90905999999999
0.71,Fair,D,VS1,65.4,59.0,5.62,5.58,3.66,2747,114.77613600000001
0.5,Very Good,G,VVS1,63.3,56.0,5.1,5.07,3.22,2070,83.25954
0.52,Ideal,G,SI1,62.2,54.0,5.18,5.2,3.23,1352,87.00328
1.5,Good,J,SI1,61.8,56.0,7.21,7.16,4.6,5914,237.46856
0.9,Premium,G,VS2,61.5,60.0,6.16,6.13,3.78,4309,142.735824
1.21,Premium,D,SI2,59.7,58.0,7.06,6.96,4.19,4946,205.88654400000001
0.51,Very Good,E,VVS2,61.4,59.0,5.1,5.16,3.15,2211,82.8954
0.76,Good,E,SI2,58.8,59.0,5.95,5.99,3.51,2680,125.098155
0.41,Ideal,J,VS1,61.3,57.0,4.81,4.84,2.96,648,68.909984
1.19,Very Good,E,I1,60.2,61.0,6.87,6.91,4.15,3508,197.007555
1.05,Ideal,D,VS2,61.7,59.0,6.5,6.53,4.02,7965,170.6289
0.38,Ideal,I,VS1,61.5,55.1,4.66,4.7,2.88,703,63.07776
0.43,Good,H,VVS1,61.2,61.0,4.84,4.9,2.98,1037,70.67368
1.02,Premium,G,I1,60.3,58.0,6.55,6.5,3.94,2815,167.7455
1.24,Ideal,E,VS2,62.7,58.0,6.79,6.86,4.28,8887,199.359832
1.01,Very Good,E,SI2,62.8,57.0,6.35,6.38,4.0,4355,162.052
0.53,Premium,F,VS2,61.4,60.0,5.18,5.21,3.19,1631,86.091082
0.52,Good,E,SI2,60.5,62.0,5.15,5.2,3.13,1199,83.8214
0.5,Very Good,G,SI1,60.6,56.0,5.13,5.16,3.12,1202,82.588896
1.52,Very Good,I,SI1,62.8,62.0,7.23,7.29,4.56,9129,240.342552
0.71,Very Good,H,SI1,63.5,57.0,5.67,5.63,3.59,2207,114.60033899999999
0.42,Ideal,D,VS2,61.2,56.0,4.84,4.8,2.95,1103,68.5344
0.66,Ideal,D,VVS2,61.3,57.0,5.59,5.63,3.44,3915,108.262648
1.6,Very Good,F,SI2,60.5,60.0,7.52,7.55,4.56,8377,258.89856
1.01,Fair,F,SI1,65.0,61.0,6.29,6.23,4.07,5131,159.48986900000003
0.53,Ideal,F,VS1,60.7,55.0,5.32,5.25,3.21,1697,89.6553
1.07,Premium,F,SI1,61.7,58.0,6.54,6.61,4.06,5042,175.51136400000001
0.42,Ideal,D,SI1,61.8,57.0,4.81,4.77,2.96,1040,67.91335199999999
2.18,Premium,J,VS2,60.1,58.0,8.46,8.41,5.07,15465,360.723402
0.34,Ideal,I,SI1,61.9,56.0,4.47,4.5,2.77,469,55.71854999999999
0.57,Ideal,F,SI2,61.9,58.0,5.34,5.32,3.3,1376,93.74904
0.36,Ideal,H,VS2,62.1,55.0,4.57,4.58,2.84,568,59.442904000000006
0.24,Ideal,F,VVS2,61.1,57.0,4.03,4.06,2.47,552,40.413646
1.02,Fair,G,SI2,65.3,58.0,6.33,6.22,4.1,3787,161.42765999999997
0.34,Ideal,E,SI1,61.0,55.0,4.54,4.56,2.77,637,57.34564799999999
1.8,Ideal,H,VS1,62.3,56.0,7.79,7.76,4.84,15105,292.579936
0.34,Very Good,G,VVS2,61.2,59.0,4.46,4.5,2.74,775,54.991800000000005
0.69,Very Good,F,VVS2,61.5,60.0,5.64,5.67,3.48,2993,111.28622399999999
0.32,Ideal,I,IF,60.8,54.0,4.47,4.44,2.71,864,53.784828000000005
0.74,Very Good,E,SI2,63.0,58.0,5.73,5.77,3.62,2282,119.684802
0.74,Ideal,H,VS1,62.1,55.0,5.82,5.84,3.62,3254,123.039456
0.25,Ideal,D,SI1,61.5,55.0,4.09,4.14,2.52,452,42.670151999999995
1.01,Ideal,F,VS1,62.0,57.0,6.45,6.39,3.98,7602,164.03769
0.35,Ideal,D,VVS1,61.0,55.0,4.62,4.59,2.81,1303,59.588298
0.72,Very Good,I,VS1,63.5,57.0,5.66,5.68,3.6,2369,115.73568
0.4,Premium,J,VS1,61.8,60.0,4.76,4.79,2.9,631,66.12116
0.32,Very Good,G,SI1,62.0,55.0,4.41,4.43,2.74,477,53.52946200000001
2.36,Ideal,J,VS2,61.8,59.0,8.64,8.69,5.21,17534,391.17513599999995
1.06,Premium,G,VS2,62.5,58.0,6.52,6.47,4.06,5543,171.26866399999997
1.7,Premium,G,VS2,61.4,58.0,7.67,7.63,4.7,12681,275.05387
0.3,Ideal,E,VS2,60.2,57.0,4.38,4.36,2.63,844,50.224584
0.23,Very Good,E,VVS2,61.2,58.0,3.93,3.98,2.42,530,37.852188
0.35,Ideal,J,VS1,62.6,53.7,4.51,4.54,2.83,483,57.945382
0.57,Ideal,I,VS2,61.9,57.0,5.3,5.33,3.29,1410,92.93921
0.27,Ideal,I,VS1,61.9,54.0,4.15,4.18,2.58,432,44.75526000000001
0.34,Very Good,F,SI1,63.0,54.0,4.48,4.5,2.83,566,57.05280000000001
1.2,Ideal,G,VS1,62.3,56.0,6.77,6.82,4.23,8442,195.305022
0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.35,2.68,897,50.47914
0.72,Ideal,F,SI1,61.5,58.0,5.72,5.76,3.53,2642,116.30361599999998
1.25,Premium,H,SI2,61.2,62.0,6.95,6.84,4.22,5740,200.61036
0.3,Ideal,F,VS2,62.0,55.0,4.31,4.33,2.68,605,50.014964
1.05,Ideal,H,SI2,62.0,57.0,6.54,6.5,4.04,3528,171.7404
0.57,Very Good,I,SI1,63.3,56.0,5.29,5.27,3.34,1176,93.11352199999999
0.32,Ideal,G,VVS1,61.4,55.0,4.44,4.42,2.72,1080,53.379456000000005
1.21,Premium,F,SI2,59.0,60.0,6.99,6.94,4.11,6092,199.37856600000003
0.31,Very Good,G,SI1,61.7,55.0,4.37,4.38,2.7,462,51.67962
0.31,Premium,G,SI1,62.4,55.0,4.34,4.31,2.7,593,50.50458
0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,3246,148.02233600000002
0.9,Good,F,SI1,63.3,60.0,6.09,6.11,3.86,3950,143.630214
0.33,Premium,H,SI1,63.0,58.0,4.42,4.4,2.78,610,54.065439999999995
0.91,Good,D,SI2,64.1,62.0,6.01,6.06,3.87,3408,140.94772199999997
1.21,Ideal,E,VVS2,61.7,57.0,6.8,6.88,4.22,13661,197.42847999999998
0.51,Very Good,G,VVS2,60.9,56.0,5.17,5.21,3.16,1768,85.11681200000001
1.2,Ideal,F,VVS1,62.0,56.0,6.76,6.82,4.21,11455,194.094472
0.42,Ideal,E,VS2,62.4,55.0,4.83,4.79,3.0,1024,69.4071
0.34,Ideal,H,VVS1,61.1,56.0,4.51,4.56,2.77,751,56.96671199999999
0.53,Premium,H,VS1,60.5,57.0,5.34,5.27,3.21,1607,90.33517799999998
0.37,Premium,E,SI1,59.3,58.0,4.73,4.75,2.81,649,63.133675000000004
1.56,Good,I,VS2,57.2,62.0,7.72,7.66,4.4,9784,260.19488
0.33,Very Good,F,VVS1,61.1,58.0,4.42,4.46,2.71,912,53.422772
1.2,Ideal,H,SI1,62.0,58.0,6.78,6.83,4.22,6450,195.417228
0.56,Ideal,D,SI1,61.2,56.0,5.34,5.31,3.26,1814,92.43860399999998
0.46,Very Good,F,VS2,59.9,55.0,5.06,5.08,3.04,1258,78.142592
0.31,Very Good,H,VVS2,61.9,58.0,4.33,4.36,2.69,625,50.783972000000006
0.51,Very Good,E,SI1,61.8,58.0,5.09,5.14,3.14,1284,82.150564
1.0,Very Good,E,SI2,59.5,63.0,6.41,6.47,3.83,4004,158.840441
0.34,Good,F,SI2,63.9,56.0,4.43,4.4,2.82,536,54.967439999999996
0.5,Ideal,E,VS2,61.6,57.0,5.09,5.13,3.15,1575,82.25185499999999
0.23,Premium,E,VVS1,61.3,60.0,4.01,3.95,2.44,680,38.648379999999996
0.34,Very Good,F,VS2,62.5,57.5,4.4,4.45,2.77,730,54.2366
0.31,Ideal,H,VS2,61.3,56.0,4.36,4.38,2.68,507,51.179424000000004
1.01,Premium,G,SI2,61.8,60.0,6.48,6.44,3.88,4270,161.91705600000003
1.5,Good,H,SI2,64.2,56.0,7.26,7.2,4.64,7291,242.54207999999997
0.71,Fair,J,SI2,65.5,61.0,5.54,5.49,3.61,1409,109.796706
1.24,Ideal,H,VS1,63.0,55.0,6.84,6.81,4.3,5055,200.29572
1.04,Premium,H,SI1,62.6,59.0,6.43,6.47,4.04,4890,168.072484
0.21,Premium,D,VS2,61.6,59.0,3.82,3.78,2.34,386,33.788664
0.47,Ideal,I,VS2,62.1,53.0,4.99,5.02,3.11,884,77.904878
0.7,Good,D,SI2,58.3,60.0,5.81,5.89,3.41,2242,116.69326899999999
2.1,Very Good,J,SI2,59.1,58.0,8.4,8.46,4.98,12381,353.8987200000001
0.76,Premium,H,VVS2,59.6,57.0,5.91,5.86,3.51,2792,121.560426
0.7,Good,F,VS1,63.7,57.0,5.55,5.62,3.56,2441,111.03996
0.37,Very Good,H,VS2,61.2,54.0,4.62,4.7,2.85,537,61.88490000000001
0.29,Ideal,G,IF,61.3,55.0,4.25,4.28,2.61,673,47.4759
0.33,Ideal,D,VS2,61.9,57.0,4.42,4.47,2.75,781,54.33284999999999
1.05,Premium,G,VS1,61.6,58.0,6.48,6.51,4.0,6936,168.7392
0.53,Very Good,G,SI1,61.0,55.0,5.21,5.32,3.21,1219,88.972212
0.41,Premium,E,VS2,62.1,58.0,4.78,4.75,2.96,999,67.2068
1.06,Premium,G,VS2,60.4,58.0,6.64,6.68,4.02,6296,178.30790399999998
0.31,Premium,G,SI2,61.3,58.0,4.4,4.37,2.69,523,51.72332
0.71,Ideal,F,VS1,61.5,57.0,5.7,5.74,3.52,3404,115.16736000000002
0.71,Premium,G,SI2,60.6,59.0,5.78,5.74,3.49,2147,115.78842800000001
0.57,Premium,F,SI2,62.1,59.0,5.33,5.29,3.3,1746,93.04581
0.43,Ideal,G,VS1,61.9,55.0,4.86,4.84,3.0,1008,70.5672
0.6,Ideal,E,VS1,61.6,55.0,5.43,5.48,3.36,2442,99.98150399999999
0.82,Fair,H,SI2,65.1,58.0,5.86,5.81,3.8,2358,129.37707999999998
0.41,Premium,D,VS2,62.4,60.0,4.71,4.75,2.95,1007,65.998875
0.57,Ideal,H,VS1,61.3,56.0,5.36,5.38,3.29,1554,94.87307200000001
0.37,Ideal,D,SI1,61.1,57.0,4.63,4.64,2.83,823,60.79745599999999
2.0,Fair,G,SI2,65.1,54.0,7.88,7.82,5.11,11156,314.88637600000004
0.9,Ideal,I,VS1,62.4,56.0,6.14,6.19,3.85,3867,146.32541
1.1,Premium,G,VS2,59.6,60.0,6.72,6.7,4.0,6121,180.096
0.5,Ideal,E,VS1,62.0,58.0,5.09,5.14,3.17,1755,82.935442
1.21,Ideal,H,VVS2,61.1,56.0,6.85,6.89,4.2,9290,198.22529999999998
0.28,Very Good,H,VS2,59.7,60.0,4.25,4.29,2.55,394,46.492875
0.43,Ideal,F,VVS1,61.0,56.0,4.87,4.9,2.98,1358,71.11174000000001
1.17,Fair,I,I1,65.4,62.0,6.68,6.57,4.33,2935,190.033308
0.9,Good,F,VS2,64.3,57.0,6.07,6.09,3.91,4617,144.53823300000002
1.23,Premium,D,SI2,58.9,58.0,6.99,6.97,4.11,5283,200.24043300000002
0.41,Very Good,D,SI2,62.7,58.0,4.75,4.78,2.99,683,67.88795
1.79,Premium,G,VS2,61.2,58.0,7.9,7.82,4.81,17358,297.15218
1.01,Premium,F,SI1,61.9,56.0,6.53,6.45,4.02,5599,169.31637
0.32,Ideal,D,SI1,61.3,57.0,4.41,4.37,2.69,756,51.84087300000001
0.27,Ideal,F,VVS1,61.0,57.0,4.2,4.22,2.57,620,45.55068
0.38,Premium,I,VS2,61.8,59.0,4.64,4.61,2.86,812,61.176544
0.34,Ideal,H,VS1,62.1,57.0,4.51,4.48,2.79,765,56.37139200000001
0.71,Good,J,VS2,60.6,61.0,5.7,5.79,3.48,1922,114.85044
1.52,Ideal,F,SI2,61.2,57.0,7.45,7.39,4.54,9057,249.95197000000002
0.48,Ideal,I,VVS2,62.1,56.0,5.01,5.04,3.12,1061,78.781248
1.5,Very Good,H,VS2,62.8,57.0,7.25,7.3,4.57,10959,241.86725
1.26,Very Good,H,VS2,63.8,52.0,6.89,6.84,4.38,7567,206.41888799999998
0.33,Ideal,G,IF,62.1,56.0,4.41,4.44,2.75,984,53.8461
0.7,Ideal,H,VS1,61.7,55.0,5.69,5.72,3.52,3004,114.564736
0.4,Ideal,I,SI1,62.2,55.0,4.72,4.77,2.95,654,66.41748
0.41,Ideal,G,IF,61.7,56.0,4.8,4.77,2.95,1431,67.5432
1.5,Good,E,VS2,63.9,58.0,7.2,7.24,4.61,13899,240.31008000000003
0.7,Ideal,I,SI1,62.6,56.0,5.66,5.69,3.55,2187,114.32917
0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,626,67.73642400000001
1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,4416,166.976018
0.3,Good,J,SI1,63.8,56.0,4.23,4.26,2.71,351,48.833658
0.9,Ideal,H,VS1,61.8,55.0,6.21,6.14,3.82,4964,145.654308
0.55,Ideal,E,SI1,61.8,56.0,5.23,5.26,3.27,1551,89.957046
0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,2351,120.14150399999998
1.03,Premium,I,VS1,60.4,59.0,6.51,6.57,3.95,5012,168.944265
0.51,Very Good,E,VS2,62.8,56.0,5.11,5.14,3.22,1612,84.574588
0.4,Ideal,G,VVS2,62.6,57.0,4.68,4.75,2.95,931,65.57849999999999
0.56,Very Good,D,VS1,60.8,60.0,5.32,5.34,3.24,2188,92.044512
0.9,Premium,H,VS2,62.0,57.0,6.16,6.1,3.8,4082,142.7888
1.52,Premium,G,SI1,62.2,58.0,7.39,7.33,4.58,8512,248.092646
0.3,Ideal,F,IF,61.3,56.0,4.33,4.35,2.66,886,50.102430000000005
0.4,Very Good,F,VVS1,61.9,59.0,4.71,4.75,2.93,1111,65.551425
0.53,Ideal,D,VS2,62.3,56.0,5.17,5.14,3.21,1956,85.301898
0.33,Ideal,I,IF,61.2,56.0,4.46,4.49,2.74,862,54.86959600000001
0.34,Ideal,E,IF,61.7,56.0,4.46,4.48,2.76,1163,55.147008
0.8,Premium,J,SI1,58.4,59.0,6.12,6.04,3.55,2016,131.22504
0.34,Ideal,I,IF,62.2,53.5,4.5,4.52,2.8,668,56.951999999999984
1.03,Very Good,G,VS2,62.3,57.0,6.43,6.51,4.03,6036,168.692979
1.5,Premium,I,SI2,62.2,61.0,7.24,7.19,4.49,7056,233.72964400000004
0.3,Premium,E,VVS2,61.8,58.0,4.29,4.26,2.64,1013,48.24705599999999
1.5,Premium,H,VS1,62.1,59.0,7.27,7.31,4.53,11088,240.740961
0.51,Ideal,G,VS1,62.7,56.0,5.08,5.1,3.19,1656,82.64652
0.32,Ideal,G,IF,62.3,54.0,4.39,4.4,2.74,883,52.92584
0.33,Premium,H,VS1,59.2,58.0,4.5,4.55,2.68,579,54.873
0.9,Premium,J,VS2,59.8,62.0,6.24,6.21,3.72,2863,144.151488
0.41,Ideal,J,VS2,62.2,54.4,4.72,4.75,2.95,637,66.139
1.12,Very Good,E,VS2,62.8,57.0,6.61,6.64,4.16,7589,182.584064
0.5,Ideal,H,IF,61.0,56.0,5.15,5.17,3.15,1923,83.87032500000001
1.01,Premium,D,SI1,60.7,58.0,6.42,6.49,3.92,5599,163.329936
0.34,Very Good,E,VS2,58.8,59.0,4.56,4.59,2.69,745,56.302775999999994
0.4,Premium,J,VS1,63.0,58.0,4.7,4.66,2.95,810,64.6109
0.41,Premium,I,VVS1,61.5,59.0,4.75,4.81,2.94,863,67.17164999999999
1.13,Premium,G,IF,61.2,59.0,6.78,6.71,4.13,9698,187.889394
2.02,Premium,F,SI2,61.8,59.0,8.2,8.13,4.98,11962,331.99668
0.72,Very Good,E,VS2,61.4,58.0,5.78,5.82,3.56,2667,119.75697600000001
0.41,Ideal,F,VS2,61.0,57.0,4.76,4.81,2.92,863,66.85515199999999
0.3,Premium,E,SI1,60.6,58.0,4.3,4.34,2.62,526,48.894439999999996
0.91,Fair,E,SI1,65.0,62.0,6.09,6.04,3.94,4256,144.927384
0.27,Very Good,E,VVS2,60.9,58.0,4.14,4.17,2.53,620,43.677414
0.4,Very Good,I,SI1,63.2,55.0,4.72,4.68,2.97,765,65.606112
1.07,Ideal,E,VS2,60.0,56.0,6.64,6.62,3.98,7190,174.94806400000002
0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,579,54.72799799999999
1.22,Ideal,I,SI2,60.7,57.0,6.92,6.88,4.19,4714,199.484224
1.01,Ideal,G,VVS1,61.1,56.0,6.51,6.49,3.97,8647,167.732103
0.75,Premium,E,VS2,61.8,58.0,5.83,5.85,3.61,3206,123.12085499999999
0.4,Good,F,SI1,63.6,57.0,4.67,4.7,2.98,737,65.40802000000001
1.71,Ideal,J,VVS2,61.8,59.0,7.65,7.68,4.72,10945,277.30944
1.5,Very Good,F,SI2,62.9,55.0,7.26,7.28,4.57,9817,241.53729600000003
0.31,Very Good,F,VS1,61.0,57.5,4.37,4.39,2.67,679,51.222081
0.5,Good,F,VS2,62.8,61.0,4.94,5.0,3.12,1447,77.06400000000001
0.32,Ideal,G,IF,61.8,55.0,4.42,4.45,2.74,918,53.893060000000006
1.69,Very Good,E,VS2,61.8,58.0,7.52,7.6,4.74,17803,270.90047999999996
0.96,Fair,H,I1,68.9,59.0,6.09,5.96,4.15,1773,150.63006000000001
0.92,Very Good,G,SI1,61.8,54.0,6.25,6.37,3.9,4281,155.26874999999998
0.74,Ideal,G,VVS1,62.1,54.0,5.8,5.83,3.61,3537,122.06854
0.41,Very Good,E,VVS1,61.2,62.0,4.76,4.78,2.92,1184,66.438176
0.68,Good,G,VVS1,61.9,55.0,5.63,5.68,3.5,3225,111.92439999999999
1.1,Premium,H,SI1,60.4,60.0,6.72,6.68,4.05,5056,181.80287999999996
1.33,Premium,H,SI1,61.5,59.0,7.06,7.03,4.33,7472,214.90569399999998
1.83,Premium,H,SI1,60.4,59.0,7.89,7.85,4.75,10162,294.198375
0.35,Very Good,D,VVS2,60.0,56.0,4.61,4.63,2.77,1162,59.123711
0.4,Ideal,G,SI1,61.5,57.0,4.74,4.76,2.92,942,65.882208
0.4,Ideal,G,VS2,62.3,57.0,4.7,4.71,2.93,807,64.86141
0.9,Very Good,H,VS1,63.6,55.0,6.15,6.11,3.9,4685,146.54835
0.27,Ideal,F,IF,61.4,57.0,4.17,4.19,2.57,760,44.903811
1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,4434,175.7276
0.38,Ideal,I,VVS1,60.6,58.0,4.69,4.71,2.85,744,62.956215
0.9,Ideal,H,SI2,61.9,55.0,6.21,6.19,3.84,4101,147.609216
1.39,Good,F,SI2,63.8,55.0,7.08,7.05,4.51,7096,225.11213999999998
0.23,Very Good,G,VVS1,60.2,59.0,4.0,4.01,2.41,415,38.6564
2.01,Very Good,G,SI1,63.5,60.0,7.98,7.89,5.04,15038,317.329488
2.23,Premium,J,SI1,62.4,59.0,8.33,8.36,5.21,14129,362.81814799999995
1.71,Very Good,J,SI1,62.9,58.0,7.58,7.64,4.79,8690,277.394648
1.37,Ideal,G,VVS1,62.6,55.0,7.07,7.12,4.44,12342,223.502496
1.15,Premium,H,SI2,61.8,59.0,6.82,6.78,4.05,3735,187.27038000000002
0.48,Ideal,F,IF,62.0,54.0,5.0,5.05,3.11,2059,78.5275
1.0,Very Good,H,SI2,59.7,58.0,6.48,6.55,3.89,4273,165.10716000000002
0.9,Premium,F,VS1,62.7,58.0,6.14,6.17,3.86,5088,146.231468
1.03,Premium,D,SI1,63.0,59.0,6.44,6.39,4.04,5653,166.252464
0.52,Premium,G,SI1,62.8,61.0,5.14,5.11,3.22,1338,84.574588
0.42,Premium,I,SI1,62.6,58.0,4.8,4.76,2.99,803,68.31552
1.24,Premium,F,SI1,61.6,59.0,6.86,6.9,4.24,6874,200.69616000000002
1.01,Very Good,I,SI1,61.2,59.0,6.34,6.44,3.92,4243,160.052032
0.42,Premium,E,SI1,62.7,59.0,4.79,4.78,3.0,992,68.68860000000001
1.01,Premium,F,SI2,62.2,59.0,6.41,6.38,3.98,5096,162.765284
0.38,Very Good,E,VS1,63.0,56.0,4.61,4.63,2.91,891,62.111913
2.03,Ideal,H,SI2,61.9,57.0,8.14,8.1,5.03,11379,331.64802000000003
0.32,Ideal,G,VVS2,61.8,55.0,4.43,4.41,2.73,936,53.334099
1.2,Very Good,F,SI2,62.2,62.0,6.7,6.77,4.19,5247,190.05421
0.36,Ideal,E,VS2,61.8,57.0,4.55,4.59,2.82,684,58.89428999999999
1.01,Good,E,VS1,64.6,58.0,6.22,6.29,4.04,6509,158.060152
0.41,Fair,H,SI1,65.4,61.0,4.51,4.63,2.99,659,62.435087
0.7,Good,D,VS2,59.9,59.0,5.69,5.73,3.42,3561,111.50465400000002
0.73,Ideal,H,VS1,61.8,55.0,5.79,5.76,3.58,2919,119.39443200000001
1.52,Ideal,H,SI2,62.0,60.0,7.31,7.37,4.55,8620,245.12988499999997
0.57,Ideal,F,SI1,62.2,55.0,5.32,5.36,3.32,1377,94.67046400000001
0.9,Premium,F,SI2,62.7,58.0,6.16,6.09,3.84,3780,144.055296
1.52,Premium,H,SI2,60.7,60.0,7.55,7.32,4.5,6544,248.697
1.01,Premium,D,VVS2,62.4,60.0,6.31,6.36,3.95,10221,158.51982
0.47,Very Good,E,VS2,62.6,57.0,4.92,4.95,3.09,1320,75.25385999999999
0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,2372,119.473756
0.7,Very Good,E,SI1,63.2,57.0,5.63,5.61,3.55,2518,112.12426500000001
0.41,Premium,G,VVS1,59.7,60.0,4.83,4.85,2.89,1074,67.699695
1.2,Very Good,I,VS2,62.1,60.0,6.78,6.72,4.19,5986,190.903104
1.03,Very Good,G,SI2,63.0,60.0,6.35,6.39,4.01,3755,162.71176499999999
1.01,Ideal,F,VVS2,61.0,57.0,6.52,6.46,3.96,8688,166.792032
0.8,Premium,F,SI2,61.0,57.0,6.03,6.01,3.67,2797,133.00190099999998
0.53,Good,I,SI2,63.6,58.0,5.08,5.11,3.24,942,84.10651200000002
2.03,Premium,I,SI1,59.8,59.0,8.29,8.24,4.94,12844,337.44942399999996
0.71,Ideal,D,SI2,61.8,57.0,5.77,5.83,3.49,2262,117.400459
0.3,Very Good,H,VVS1,63.4,55.0,4.3,4.28,2.72,878,50.05888
0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,516,50.7384
0.53,Premium,D,VS2,59.9,58.0,5.26,5.29,3.16,1734,87.928264
0.7,Ideal,G,VVS2,63.0,55.0,5.65,5.69,3.57,2993,114.77014500000001
0.24,Very Good,F,VVS1,60.6,60.0,4.03,4.06,2.45,478,40.08641
1.01,Ideal,E,SI1,60.8,56.0,6.48,6.51,3.95,5534,166.62996
1.21,Very Good,G,VVS2,62.9,59.0,6.68,6.74,4.22,9358,189.997904
